574,149,11
801,482,5
199,8,74
864,477,5
564,95,17
414,54,23
741,382,5
984,495,5
328,315,5
798,9,266
6,6,5
877,439,5
43,33,5
733,189,11
316,125,8
311,173,5
417,163,8
451,263,5
773,346,8
465,234,5
194,41,14
221,117,5
282,12,71
154,12,38
272,119,8
447,199,8
645,180,11
190,18,32
369,213,5
574,238,8
452,311,5
525,21,77
154,95,5
920,619,5
872,855,5
720,363,5
464,233,5
850,225,11
414,241,5
594,480,5
487,152,11
748,680,5
107,15,23
368,357,5
950,861,5
574,267,8
239,171,5
807,574,5
90,36,8
979,165,17
831,90,29
589,323,5
468,267,5
563,501,5
916,871,5
943,706,5
725,402,5
803,75,32
52,12,14
416,374,5
22,10,8
86,73,5
126,108,5
183,175,5
625,513,5
47,8,17
480,89,17
586,299,5
328,321,5
643,378,5
352,296,5
739,118,20
652,423,5
928,740,5
479,86,17
580,423,5
88,76,5
652,254,8
866,803,5
391,279,5
319,161,5
401,79,17
161,63,8
255,240,5
544,542,5
149,28,17
221,59,11
921,798,5
708,266,8
590,502,5
525,52,32
453,386,5
707,533,5
359,197,5
956,616,5
558,356,5
985,889,5
26,20,5
443,247,5
361,200,5
865,151,17
960,612,5
971,49,59
257,179,5
737,513,5
385,80,14
156,137,5
72,20,11
537,167,11
414,394,5
370,96,11
41,5,26
647,139,14
287,85,11
19,5,11
600,413,5
541,258,8
199,118,5
101,21,14
5,3,5
27,23,5
419,33,38
357,87,14
491,106,14
262,108,8
682,450,5
838,369,8
558,38,44
504,466,5
86,15,17
459,80,17
417,171,8
217,126,5
479,224,8
189,139,5
500,190,8
491,171,8
565,140,14
153,33,14
757,55,41
435,241,5
684,74,29
39,5,23
865,716,5
291,37,23
556,98,17
193,110,5
713,209,11
716,596,5
784,776,5
190,164,5
281,266,5
232,180,5
917,841,5
101,91,5
978,95,32
552,320,5
518,364,5
625,175,11
183,14,41
582,149,11
438,71,20
291,85,11
49,42,5
656,563,5
579,322,5
917,93,29
195,194,5
838,745,5
601,114,17
286,204,5
142,17,26
469,326,5
181,10,56
999,34,89
273,5,164
386,45,26
271,187,5
403,361,5
204,19,32
452,72,20
808,219,11
985,878,5
848,93,29
611,180,11
654,427,5
698,551,5
851,602,5
919,544,5
269,116,8
276,7,119
654,175,11
474,419,5
373,344,5
775,160,14
245,165,5
868,89,29
279,128,8
334,217,5
690,498,5
665,376,5
215,70,11
496,27,56
34,23,5
336,328,5
388,255,5
437,119,11
613,19,98
262,72,11
509,182,8
996,553,5
897,165,17
413,334,5
519,24,65
18,11,5
931,157,17
182,9,62
342,28,38
286,157,5
576,296,5
979,307,11
236,152,5
475,119,11
89,72,5
461,389,5
350,220,5
60,5,38
344,202,5
690,289,8
961,323,8
637,210,11
45,11,14
834,65,38
515,335,5
160,93,5
466,325,5
75,48,5
569,514,5
225,90,8
658,234,8
462,150,11
177,131,5
530,250,8
779,638,5
637,82,23
823,628,5
406,21,59
955,531,5
123,1,371
394,161,8
291,215,5
335,260,5
361,191,5
932,927,5
787,578,5
994,455,8
702,216,11
83,52,5
17,14,5
437,199,8
543,227,8
25,25,5
156,10,47
627,57,35
424,380,5
468,354,5
382,63,20
407,201,8
811,426,5
583,416,5
880,365,8
380,234,5
466,283,5
905,571,5
659,272,8
588,526,5
164,140,5
944,146,20
902,691,5
120,49,8
7,7,5
155,52,8
168,140,5
913,362,8
589,157,11
416,413,5
718,637,5
987,62,47
495,115,14
120,117,5
674,235,8
214,210,5
667,441,5
218,123,5
887,671,5
119,77,5
419,329,5
949,301,11
887,202,14
497,76,20
127,49,8
558,145,11
951,874,5
659,38,53
524,333,5
730,596,5
16,2,26
312,62,17
365,263,5
739,65,35
223,115,5
44,11,14
240,227,5
56,46,5
469,443,5
633,549,5
674,98,20
762,560,5
216,43,17
555,229,8
397,250,5
78,13,20
489,121,14
382,137,8
181,105,5
853,438,5
276,208,5
656,170,11
2,2,5
155,134,5
499,318,5
306,264,5
939,741,5
726,178,14
902,428,8
418,306,5
365,311,5
855,212,14
231,41,17
656,156,14
394,49,26
338,245,5
507,372,5
15,12,5
33,30,5
372,179,8
270,185,5
246,75,11
207,194,5
765,131,17
273,48,17
170,7,74
567,520,5
159,78,8
860,665,5
408,199,8
305,55,17
798,210,11
460,378,5
292,127,8
618,201,11
346,246,5
879,148,17
348,151,8
850,78,32
775,649,5
220,162,5
814,300,8
12,9,5
241,126,5
733,241,11
417,67,20
240,96,8
365,346,5
926,353,8
751,374,8
312,142,8
998,343,8
560,327,5
142,107,5
194,1,584
30,1,92
443,248,5
783,392,5
322,238,5
662,28,71
339,41,26
604,587,5
497,129,11
676,494,5
504,62,26
541,21,77
528,445,5
793,597,5
537,200,8
86,69,5
5,2,8
450,250,5
913,774,5
700,400,5
55,44,5
71,53,5
978,271,11
885,392,8
722,262,8
817,327,8
577,157,11
110,107,5
552,262,8
330,319,5
412,277,5
651,225,8
51,3,53
861,645,5
866,198,14
87,22,11
324,242,5
909,693,5
937,364,8
834,326,8
649,71,29
288,141,8
366,278,5
781,455,5
4,3,5
281,197,5
87,24,11
449,341,5
441,76,17
215,64,11
924,395,8
406,215,5
638,458,5
116,28,14
963,103,29
105,68,5
403,198,8
965,548,5
518,493,5
769,484,5
319,166,5
294,216,5
21,18,5
126,2,191
775,717,5
800,751,5
129,14,29
117,87,5
587,86,20
672,61,35
663,526,5
611,122,17
438,55,23
166,138,5
523,274,5
954,388,8
839,471,5
94,58,5
98,73,5
59,23,8
249,178,5
772,149,17
884,35,77
642,122,17
932,464,8
218,17,38
770,486,5
346,46,23
811,9,272
50,23,8
513,329,5
653,511,5
743,701,5
936,471,5
34,8,14
817,277,8
842,767,5
355,286,5
276,72,11
117,100,5
177,157,5
709,24,89
591,568,5
171,53,11
209,81,8
960,235,14
802,777,5
491,128,11
548,456,5
853,679,5
582,252,8
170,34,17
48,31,5
459,112,14
684,101,20
273,20,41
384,270,5
960,315,11
610,175,11
958,678,5
186,121,5
116,106,5
69,21,11
77,66,5
104,96,5
962,434,8
470,335,5
56,19,8
371,200,5
945,517,5
285,119,8
715,330,8
186,93,8
977,542,5
626,195,11
775,735,5
664,299,8
792,272,8
521,286,5
824,465,5
543,239,8
517,220,8
249,113,8
226,118,5
544,106,17
28,5,17
407,39,32
623,135,14
856,97,26
824,326,8
885,661,5
226,55,14
931,211,14
545,73,23
756,669,5
538,438,5
333,98,11
924,548,5
72,46,5
255,235,5
365,185,5
477,475,5
886,406,8
74,21,11
27,21,5
258,239,5
218,148,5
856,73,35
967,496,5
329,162,8
495,395,5
655,592,5
323,249,5
772,271,8
691,478,5
591,579,5
212,208,5
871,577,5
619,83,23
375,155,8
143,124,5
769,32,74
106,14,23
906,882,5
300,205,5
677,597,5
354,276,5
509,99,17
390,153,8
518,495,5
352,132,8
29,1,89
421,197,8
43,34,5
760,421,5
704,652,5
625,23,83
976,793,5
357,264,5
40,21,5
915,306,8
688,316,8
376,321,5
826,492,5
883,523,5
445,359,5
601,339,5
688,302,8
640,602,5
824,97,26
468,378,5
17,15,5
388,351,5
617,163,11
260,17,47
986,318,11
171,9,59
774,429,5
183,156,5
984,966,5
348,76,14
734,461,5
829,778,5
357,68,17
27,16,5
567,54,32
957,873,5
700,339,8
158,91,5
592,426,5
729,398,5
68,12,17
790,98,26
482,163,8
549,521,5
760,127,17
923,203,14
680,148,14
508,53,29
151,63,8
754,45,50
212,65,11
732,670,5
753,436,5
133,61,8
482,480,5
189,186,5
434,126,11
449,378,5
411,368,5
754,333,8
816,343,8
531,332,5
413,51,26
985,110,26
125,57,8
777,113,20
480,175,8
50,6,26
726,649,5
85,72,5
476,155,11
534,433,5
40,18,8
242,82,8
613,363,5
759,685,5
985,789,5
660,406,5
281,209,5
293,244,5
167,55,11
666,83,26
870,223,11
334,297,5
853,261,11
774,540,5
521,115,14
327,210,5
454,368,5
515,31,50
29,5,17
756,176,14
476,216,8
379,271,5
859,188,14
656,308,8
338,2,509
704,149,14
41,14,8
526,488,5
290,148,5
413,352,5
984,367,8
680,134,17
727,344,8
537,325,5
773,367,8
693,53,41
60,6,32
115,7,50
133,123,5
18,2,29
391,127,11
841,40,65
13,9,5
791,670,5
998,28,107
971,627,5
852,27,95
275,48,17
85,73,5
543,406,5
514,415,5
79,40,5
394,343,5
886,400,8
687,451,5
857,617,5
452,199,8
208,68,11
615,597,5
736,449,5
980,234,14
673,31,65
514,434,5
35,7,17
213,16,41
834,567,5
977,476,8
302,131,8
595,47,38
662,518,5
321,262,5
355,60,17
115,11,32
496,1,1490
126,3,128
402,201,8
112,80,5
907,473,5
341,317,5
228,4,173
700,414,5
821,375,8
556,212,8
573,407,5
583,31,56
276,209,5
472,170,8
470,213,8
238,183,5
893,385,8
459,56,26
796,424,5
671,217,11
950,537,5
884,331,8
306,116,8
545,36,47
386,115,11
343,272,5
483,434,5
456,108,14
107,5,65
370,238,5
638,80,23
229,88,8
322,241,5
752,378,5
433,66,20
363,80,14
649,258,8
397,363,5
637,431,5
843,802,5
191,43,14
446,399,5
106,17,20
659,442,5
500,249,8
6,3,8
378,305,5
643,464,5
712,169,14
174,75,8
429,312,5
809,599,5
705,184,11
397,298,5
133,48,8
653,567,5
948,545,5
457,245,5
812,701,5
190,113,5
951,847,5
464,323,5
564,553,5
950,556,5
281,192,5
336,178,5
527,443,5
859,817,5
690,190,11
445,81,17
191,143,5
47,2,71
901,361,8
467,1,1403
525,142,11
120,47,8
473,427,5
865,474,5
17,15,5
753,306,8
543,493,5
841,531,5
667,211,11
633,271,8
631,388,5
629,253,8
678,296,8
84,12,23
478,117,14
28,17,5
780,318,8
967,725,5
851,589,5
461,279,5
22,22,5
779,616,5
730,12,182
209,159,5
