9,6,13
177,68,19
832,196,25
216,92,19
267,157,13
709,652,13
263,145,13
476,470,13
531,201,19
672,213,21
676,477,13
566,204,19
247,69,21
858,448,13
634,498,13
966,425,19
930,532,13
694,366,13
299,91,21
137,3,49
368,152,19
76,52,13
839,276,21
52,50,13
864,203,25
609,167,21
45,10,25
918,229,25
741,435,13
995,386,19
387,94,25
169,99,13
928,353,19
780,568,13
249,236,13
793,146,27
948,369,19
270,31,31
455,385,13
921,92,33
583,480,13
349,97,21
78,63,13
838,13,49
241,151,13
446,90,25
65,13,27
11,5,19
787,205,21
853,796,13
942,662,13
176,169,13
721,277,19
960,84,35
118,110,13
18,9,19
299,195,13
789,138,27
962,577,13
967,582,13
536,28,41
64,24,19
743,85,31
262,120,19
994,944,13
125,103,13
989,86,35
206,185,13
426,329,13
126,22,27
282,215,13
894,16,51
421,101,25
153,24,27
468,25,39
93,48,13
244,20,33
493,232,19
622,421,13
287,51,27
686,193,21
764,280,19
205,130,13
839,613,13
74,13,27
212,191,13
990,507,13
811,127,27
119,109,13
241,168,13
425,342,13
195,30,27
742,666,13
466,442,13
952,452,19
944,644,13
950,10,59
730,568,13
767,377,19
606,310,13
511,65,29
785,449,13
870,98,31
756,126,27
689,28,39
282,41,27
128,116,13
51,32,13
157,102,13
905,81,35
14,3,25
957,611,13
947,797,13
424,164,19
43,25,13
666,253,19
561,367,13
288,225,13
816,403,19
850,710,13
51,22,19
516,175,19
188,72,19
148,112,13
392,302,13
813,223,21
944,215,25
633,261,19
226,163,13
414,162,19
515,492,13
966,578,13
93,59,13
415,284,13
454,326,13
103,83,13
133,64,19
742,136,27
716,513,13
923,876,13
745,164,25
831,249,21
147,39,21
673,144,25
303,50,27
59,6,33
203,174,13
615,169,21
290,26,35
949,910,13
63,4,37
677,445,13
408,85,25
876,665,13
520,180,19
96,35,19
244,13,39
170,9,39
65,39,13
668,15,47
550,53,33
579,577,13
45,27,13
614,561,13
956,50,41
961,454,19
899,575,13
962,4,61
740,727,13
852,603,13
813,659,13
281,177,13
668,545,13
758,364,19
324,20,37
896,819,13
320,74,25
53,23,19
245,215,13
135,107,13
119,87,13
234,41,27
762,203,21
372,357,13
534,15,47
699,222,21
261,25,33
642,602,13
667,468,13
982,587,13
206,135,13
199,165,13
152,6,41
77,58,13
445,409,13
334,72,25
748,494,13
485,350,13
784,587,13
860,497,13
705,54,35
312,60,27
994,711,13
383,303,13
138,20,27
298,45,27
406,379,13
689,76,33
359,46,29
153,16,33
222,93,19
868,317,19
481,339,13
694,186,21
436,357,13
542,180,21
395,321,13
300,228,13
960,350,19
45,38,13
704,423,13
530,212,19
89,61,13
579,555,13
772,105,29
292,164,13
66,58,13
580,381,13
834,77,33
178,160,13
147,52,19
99,78,13
568,361,13
356,232,13
190,149,13
92,13,29
557,128,25
58,12,25
173,41,25
280,102,19
573,452,13
867,533,13
229,197,13
733,607,13
120,105,13
450,42,33
403,124,21
236,160,13
102,3,45
459,81,27
484,363,13
776,406,13
65,9,29
547,221,19
39,3,35
679,353,13
539,49,35
525,143,21
709,92,29
875,768,13
216,128,13
534,42,33
59,49,13
499,254,13
793,174,25
539,114,25
991,721,13
940,88,33
6,2,21
535,462,13
397,45,31
661,337,13
944,835,13
789,311,19
331,319,13
544,403,13
933,275,21
871,226,21
913,631,13
826,136,27
876,391,19
842,690,13
168,146,13
573,258,19
477,216,19
982,788,13
106,68,13
911,331,19
744,442,13
874,593,13
22,22,13
350,242,13
152,27,27
715,228,21
800,1,71
104,34,21
831,400,19
855,738,13
729,482,13
104,103,13
755,250,21
483,224,19
284,259,13
65,12,27
150,112,13
253,228,13
889,778,13
55,18,21
927,534,13
356,187,13
174,165,13
434,221,13
167,41,25
674,630,13
729,112,27
777,155,27
58,10,27
489,301,13
230,101,19
293,73,25
631,504,13
69,47,13
434,16,43
546,286,13
760,579,13
408,4,55
265,201,13
639,558,13
353,217,13
105,15,29
112,108,13
190,102,13
324,261,13
471,71,27
101,85,13
540,205,19
279,123,19
180,91,13
520,34,37
858,113,29
691,637,13
213,78,19
197,3,51
266,168,13
413,185,19
726,205,21
52,40,13
567,164,21
399,172,19
744,564,13
448,301,13
776,3,63
755,75,33
697,271,19
249,90,19
570,324,13
733,344,19
401,337,13
63,14,25
230,3,53
559,161,21
44,29,13
67,23,19
815,108,29
29,7,25
264,239,13
614,360,13
547,501,13
619,584,13
319,10,45
744,707,13
150,5,43
361,246,13
808,572,13
25,7,21
89,5,39
301,153,13
226,138,13
669,570,13
307,265,13
48,24,19
827,475,13
260,81,21
730,230,21
657,298,19
852,531,13
368,205,13
538,156,21
824,341,19
558,295,13
466,220,19
847,508,13
982,788,13
287,280,13
185,166,13
608,251,19
280,214,13
305,96,21
744,174,25
638,352,13
603,330,13
531,517,13
593,38,37
560,335,13
762,686,13
118,105,13
816,345,19
772,97,29
758,123,27
299,299,13
52,2,41
964,330,19
614,238,19
723,183,21
281,168,13
679,434,13
13,4,21
275,66,25
32,3,33
106,96,13
181,108,13
522,192,19
643,630,13
667,78,31
543,297,13
67,11,27
546,209,19
806,745,13
579,384,13
548,244,19
127,81,13
954,324,19
301,262,13
259,95,19
678,592,13
352,251,13
231,221,13
834,442,13
125,92,13
937,780,13
655,403,13
303,187,13
43,9,25
18,11,13
789,659,13
370,52,29
899,586,13
172,126,13
846,230,21
964,134,29
832,151,27
241,129,13
834,36,43
31,5,27
913,394,19
835,55,37
778,34,41
283,4,53
896,89,33
581,543,13
894,532,13
120,103,13
31,27,13
230,86,19
643,565,13
694,580,13
830,181,25
576,291,13
208,49,25
71,51,13
933,879,13
403,231,13
507,268,13
319,2,65
213,84,19
529,469,13
363,215,13
329,35,33
782,426,13
392,274,13
658,80,31
775,196,21
15,11,13
293,61,25
33,4,31
813,365,19
511,132,21
912,58,37
685,66,33
6,5,13
832,763,13
523,56,33
229,36,27
790,720,13
170,153,13
52,22,19
123,108,13
151,128,13
102,16,27
698,261,19
758,560,13
968,858,13
682,389,13
163,140,13
610,336,13
999,933,13
772,544,13
319,209,13
939,210,25
628,384,13
977,723,13
777,118,27
840,475,13
412,145,19
472,264,13
771,442,13
769,374,19
317,186,13
771,369,19
122,55,19
342,303,13
258,2,57
155,8,41
504,90,27
542,151,21
705,203,21
29,2,35
67,20,21
377,77,25
313,214,13
277,208,13
925,449,19
631,81,29
983,600,13
346,74,25
131,58,19
223,152,13
890,59,37
138,9,37
381,250,13
999,737,13
919,511,13
541,534,13
359,60,27
926,902,13
151,111,13
346,34,33
978,618,13
586,403,13
126,24,27
575,140,25
459,35,35
783,84,33
27,2,35
914,632,13
967,1,79
470,327,13
799,267,19
824,384,19
445,65,27
112,99,13
196,83,19
743,544,13
421,268,13
311,84,21
749,537,13
9,1,33
879,604,13
825,11,55
609,427,13
96,89,13
976,227,25
433,282,13
510,384,13
57,19,21
827,203,25
202,63,21
612,196,21
446,1,73
579,175,21
439,194,19
176,54,21
380,368,13
971,726,13
958,199,25
