89,21,14
414,94,14
2,1,8
768,662,5
551,482,5
580,350,5
836,832,5
935,190,14
844,118,23
107,99,5
124,42,8
87,42,8
858,740,5
102,3,104
186,63,8
50,24,8
827,620,5
492,142,11
174,8,65
764,164,14
69,44,5
790,425,5
995,293,11
663,49,41
126,21,20
154,7,68
238,230,5
186,178,5
68,15,14
377,55,20
470,287,5
806,555,5
179,98,5
810,56,44
967,584,5
6,1,20
987,534,5
122,99,5
747,264,8
142,83,5
149,5,89
479,390,5
835,500,5
898,333,8
123,31,11
900,189,14
380,72,17
309,136,8
604,456,5
963,211,14
793,404,5
719,421,5
98,66,5
531,277,5
879,544,5
570,486,5
85,28,11
288,85,11
818,177,14
77,66,5
470,132,11
109,54,8
840,815,5
876,683,5
463,411,5
837,561,5
940,256,11
20,17,5
117,73,5
59,47,5
631,74,26
988,756,5
588,466,5
986,146,20
346,135,8
331,108,11
645,376,5
164,22,23
310,14,68
904,792,5
451,101,14
219,56,11
321,163,5
162,112,5
952,942,5
593,517,5
23,22,5
945,768,5
546,323,5
710,639,5
833,546,5
28,3,29
253,36,23
899,221,14
204,104,5
225,70,11
585,178,11
989,969,5
838,48,53
42,9,14
809,429,5
823,233,11
357,330,5
364,231,5
655,531,5
387,166,8
210,72,8
288,103,8
676,55,38
151,101,5
434,104,14
564,156,11
229,177,5
915,501,5
78,57,5
215,180,5
486,238,8
897,229,11
396,82,14
127,104,5
73,73,5
920,472,5
891,56,47
774,283,8
561,550,5
802,385,8
322,216,5
448,85,17
695,650,5
171,122,5
439,316,5
523,128,14
612,597,5
329,147,8
365,223,5
913,478,5
328,5,197
235,198,5
301,229,5
20,11,5
391,273,5
451,426,5
833,774,5
912,463,5
566,364,5
662,453,5
400,335,5
899,345,8
679,395,5
884,343,8
28,3,29
811,7,347
447,395,5
570,260,8
737,645,5
959,140,20
499,495,5
761,385,5
487,85,17
74,46,5
987,562,5
118,29,14
671,137,14
427,17,77
510,500,5
568,45,38
258,36,23
804,722,5
698,343,8
624,138,14
536,368,5
85,54,5
993,594,5
915,771,5
381,291,5
790,572,5
453,296,5
403,85,14
360,278,5
292,136,8
865,174,14
878,519,5
989,222,14
745,473,5
499,486,5
74,44,5
379,291,5
36,28,5
364,213,5
996,972,5
787,48,50
3,3,5
184,184,5
314,150,8
113,43,8
429,313,5
92,72,5
315,102,11
746,260,8
109,95,5
252,163,5
140,123,5
520,283,5
705,540,5
380,337,5
19,7,8
984,286,11
548,35,47
828,672,5
508,452,5
650,301,8
812,691,5
189,46,14
395,16,74
838,659,5
263,42,20
7,3,8
248,102,8
98,17,17
339,228,5
459,264,5
368,115,11
219,179,5
962,701,5
366,37,29
200,112,5
814,472,5
683,541,5
418,45,29
772,225,11
461,22,62
184,84,8
802,26,92
820,334,8
638,377,5
252,207,5
434,384,5
931,821,5
183,97,5
388,241,5
925,594,5
239,35,20
935,633,5
102,95,5
518,486,5
834,35,71
902,883,5
840,707,5
165,155,5
411,91,14
753,99,23
610,190,11
631,584,5
46,14,11
222,172,5
925,309,8
882,612,5
597,541,5
944,22,128
556,200,8
302,156,5
128,111,5
599,340,5
646,272,8
859,606,5
485,157,11
609,18,101
807,363,8
401,372,5
437,302,5
154,154,5
792,639,5
35,20,5
816,591,5
292,236,5
493,372,5
222,89,8
571,174,11
606,108,17
868,406,8
465,1,1397
802,195,14
980,923,5
409,294,5
858,349,8
628,490,5
436,32,41
542,376,5
418,30,41
513,476,5
460,216,8
360,209,5
680,17,122
329,307,5
